CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2-14,,CSTA
CT.L2:2-12,,CSTA
CT.L2:2-14,,CSTA
CT.L2:2-6,,CSTA
CT.L2:2-7,,CSTA
CT.L2:2-8,,CSTA
CT.L2:2.1,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-03,,CSTA
CT.L3A-3,,CSTA
CT.L3A:1,,CSTA
CT.L3A:3,,CSTA
CT.L3A.03,,CSTA
CT.L3A.03,,CSTA
CT.L3A.03,,CSTA
CT.L3A.03,,CSTA
CT.L3A.03.,,CSTA
